origin_index,origin_date,origin_ts_ny,origin_clock_status,target_1d_date,target_1d_maturity,target_3d_date,target_3d_maturity,close,monthly_direction_3m,fast_state,slow_state,emergency_level,emergency_reversal,ny17_state_pit_status,gvz_source_date,gvz_value,gvz_cap,gvz_panic,gvz_pit_status,macro_event_v2_pit_status,bocpd_pit_status,market_shock_v3_status,scoring_eligibility,evidence_class,prospective_claim
339,2026-05-17,2026-05-17T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-05-18,MATURED,2026-05-20,MATURED,4537.71527,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-05-15,26.34,0.5,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
340,2026-05-18,2026-05-18T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-05-19,MATURED,2026-05-21,MATURED,4566.17371,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-05-18,26.2,0.5,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
341,2026-05-19,2026-05-19T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-05-20,MATURED,2026-05-22,MATURED,4481.85399,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-05-19,26.63,0.5,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
342,2026-05-20,2026-05-20T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-05-21,MATURED,2026-05-23,MATURED,4544.05897,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-05-20,25.17,1.0,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
343,2026-05-21,2026-05-21T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-05-22,MATURED,2026-05-24,MATURED,4543.10657,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-05-21,24.59,1.0,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
344,2026-05-22,2026-05-22T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-05-23,MATURED,2026-05-25,MATURED,4508.84161,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-05-22,23.86,1.0,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
345,2026-05-23,2026-05-23T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-05-24,MATURED,2026-05-26,MATURED,4505.65833,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-05-22,23.86,1.0,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
346,2026-05-24,2026-05-24T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-05-25,MATURED,2026-05-27,MATURED,4505.64909,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-05-22,23.86,1.0,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
347,2026-05-25,2026-05-25T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-05-26,MATURED,2026-05-28,MATURED,4571.23972,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-05-22,23.86,1.0,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
348,2026-05-26,2026-05-26T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-05-27,MATURED,2026-05-30,MATURED,4507.58338,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-05-26,24.27,1.0,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
349,2026-05-27,2026-05-27T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-05-28,MATURED,2026-05-31,MATURED,4456.29881,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-05-27,24.47,1.0,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
350,2026-05-28,2026-05-28T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-05-30,MATURED,2026-06-01,MATURED,4496.36988,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-05-28,24.83,1.0,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
351,2026-05-30,2026-05-30T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-05-31,MATURED,2026-06-02,MATURED,4542.52645,DOWN,ROBUST_DOWN,NOT_YET_ROBUST,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-05-29,24.91,1.0,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
352,2026-05-31,2026-05-31T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-06-01,MATURED,2026-06-03,MATURED,4542.5767,DOWN,ROBUST_DOWN,NOT_YET_ROBUST,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-05-29,24.91,1.0,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
353,2026-06-01,2026-06-01T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-06-02,MATURED,2026-06-04,MATURED,4484.65892,DOWN,ROBUST_DOWN,ROBUST_DOWN,NEUTRAL,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-06-01,25.64,1.0,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
354,2026-06-02,2026-06-02T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-06-03,MATURED,2026-06-05,MATURED,4488.67153,DOWN,ROBUST_DOWN,ROBUST_DOWN,NEUTRAL,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-06-02,24.44,1.0,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
355,2026-06-03,2026-06-03T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-06-04,MATURED,2026-06-06,MATURED,4434.46857,DOWN,ROBUST_DOWN,ROBUST_DOWN,NEUTRAL,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-06-03,24.49,1.0,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
356,2026-06-04,2026-06-04T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-06-05,MATURED,2026-06-07,MATURED,4475.96582,DOWN,ROBUST_DOWN,ROBUST_DOWN,NEUTRAL,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-06-04,23.87,1.0,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
357,2026-06-05,2026-06-05T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-06-06,MATURED,2026-06-08,MATURED,4328.95948,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-06-05,28.89,0.5,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
358,2026-06-06,2026-06-06T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-06-07,MATURED,2026-06-09,MATURED,4330.15149,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-06-05,28.89,0.5,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
359,2026-06-07,2026-06-07T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-06-08,MATURED,2026-06-10,MATURED,4330.1492,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-06-05,28.89,0.5,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
360,2026-06-08,2026-06-08T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-06-09,MATURED,2026-06-11,MATURED,4330.19194,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-06-08,27.17,0.5,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
361,2026-06-09,2026-06-09T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-06-10,MATURED,2026-06-12,MATURED,4260.08482,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-06-09,28.04,0.5,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
362,2026-06-10,2026-06-10T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-06-11,MATURED,2026-06-13,MATURED,4071.58097,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-06-10,32.18,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
363,2026-06-11,2026-06-11T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-06-12,MATURED,2026-06-14,MATURED,4211.07514,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-06-11,28.33,0.5,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
364,2026-06-12,2026-06-12T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-06-13,MATURED,2026-06-15,MATURED,4217.96336,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-06-12,26.85,0.5,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
365,2026-06-13,2026-06-13T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-06-14,MATURED,2026-06-16,MATURED,4215.38604,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-06-12,26.85,0.5,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
366,2026-06-14,2026-06-14T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-06-15,MATURED,2026-06-17,MATURED,4215.36946,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-06-12,26.85,0.5,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
367,2026-06-15,2026-06-15T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-06-16,MATURED,2026-06-18,MATURED,4309.42435,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,UP_ALERT,READY_TO_REPLAY_RETROSPECTIVE,2026-06-15,26.47,0.5,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
368,2026-06-16,2026-06-16T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-06-17,MATURED,2026-06-19,MATURED,4331.36946,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,UP_ALERT,READY_TO_REPLAY_RETROSPECTIVE,2026-06-16,25.18,1.0,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
369,2026-06-17,2026-06-17T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-06-18,MATURED,2026-06-20,MATURED,4258.07298,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,UP_ALERT,READY_TO_REPLAY_RETROSPECTIVE,2026-06-17,28.45,0.5,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
370,2026-06-18,2026-06-18T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-06-19,MATURED,2026-06-21,MATURED,4209.12291,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-06-18,27.9,0.5,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
371,2026-06-19,2026-06-19T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-06-20,MATURED,2026-06-22,MATURED,4156.6112,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-06-18,27.9,0.5,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
372,2026-06-20,2026-06-20T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-06-21,MATURED,2026-06-23,MATURED,4156.51085,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-06-18,27.9,0.5,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
373,2026-06-21,2026-06-21T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-06-22,MATURED,2026-06-24,MATURED,4156.5162,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-06-18,27.9,0.5,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
374,2026-06-22,2026-06-22T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-06-23,MATURED,2026-06-25,MATURED,4191.78368,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-06-22,26.15,0.5,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
375,2026-06-23,2026-06-23T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-06-24,MATURED,2026-06-26,MATURED,4110.44546,DOWN,ROBUST_DOWN,ROBUST_DOWN,DOWN,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-06-23,27.41,0.5,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
